hilo,fase,tipoError,item,error
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=111, nombre='Bob Johnson', tipo='prestamo', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=111, nombre='Bob Johnson', tipo='prestamo', saldo=null}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=126, nombre='John Doe', tipo='-1', saldo=10000}","Cuenta incompleta: CuentaInteres{cuentaId=126, nombre='John Doe', tipo='-1', saldo=10000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=147, nombre='Charlie Green', tipo='hipoteca', saldo=10000}","Cuenta 147 con edad invalida: 150"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=104, nombre='Diana Prince', tipo='ahorro', saldo=null}","Cuenta 104 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=110, nombre='Steve Rogers', tipo='prestamo', saldo=8000}","Cuenta duplicada: CuentaInteres{cuentaId=110, nombre='Steve Rogers', tipo='prestamo', saldo=8000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=115, nombre='Diana Prince', tipo='hipoteca', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=115, nombre='Diana Prince', tipo='hipoteca', saldo=null}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=106, nombre='John Doe', tipo='prestamo', saldo=12000}","Cuenta duplicada: CuentaInteres{cuentaId=106, nombre='John Doe', tipo='prestamo', saldo=12000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=131, nombre='Charlie Green', tipo='-1', saldo=10000}","Cuenta incompleta: CuentaInteres{cuentaId=131, nombre='Charlie Green', tipo='-1', saldo=10000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=140, nombre='Steve Rogers', tipo='ahorro', saldo=12000}","Cuenta incompleta: CuentaInteres{cuentaId=140, nombre='Steve Rogers', tipo='ahorro', saldo=12000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=143, nombre='Bob Johnson', tipo='ahorro', saldo=10000}","Cuenta duplicada: CuentaInteres{cuentaId=143, nombre='Bob Johnson', tipo='ahorro', saldo=10000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=114, nombre='Diana Prince', tipo='prestamo', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=114, nombre='Diana Prince', tipo='prestamo', saldo=null}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=139, nombre='Steve Rogers', tipo='ahorro', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=139, nombre='Steve Rogers', tipo='ahorro', saldo=null}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=136, nombre='Bob Johnson', tipo='hipoteca', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=136, nombre='Bob Johnson', tipo='hipoteca', saldo=null}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=136, nombre='Steve Rogers', tipo='-1', saldo=null}","Cuenta 136 con saldo no positivo"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=147, nombre='Steve Rogers', tipo='-1', saldo=12000}","Cuenta incompleta: CuentaInteres{cuentaId=147, nombre='Steve Rogers', tipo='-1', saldo=12000}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=142, nombre='Charlie Green', tipo='prestamo', saldo=7000}","Cuenta incompleta: CuentaInteres{cuentaId=142, nombre='Charlie Green', tipo='prestamo', saldo=7000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=119, nombre='Steve Rogers', tipo='hipoteca', saldo=5000}","Cuenta incompleta: CuentaInteres{cuentaId=119, nombre='Steve Rogers', tipo='hipoteca', saldo=5000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=104, nombre='Steve Rogers', tipo='-1', saldo=null}","Cuenta 104 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=128, nombre='John Doe', tipo='prestamo', saldo=8000}","Cuenta 128 con edad invalida: 150"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=124, nombre='John Doe', tipo='prestamo', saldo=7000}","Cuenta duplicada: CuentaInteres{cuentaId=124, nombre='John Doe', tipo='prestamo', saldo=7000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=120, nombre='Steve Rogers', tipo='ahorro', saldo=7000}","Cuenta duplicada: CuentaInteres{cuentaId=120, nombre='Steve Rogers', tipo='ahorro', saldo=7000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=116, nombre='John Doe', tipo='unknown', saldo=12000}","Cuenta incompleta: CuentaInteres{cuentaId=116, nombre='John Doe', tipo='unknown', saldo=12000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=133, nombre='Steve Rogers', tipo='ahorro', saldo=null}","Cuenta 133 con edad invalida: 150"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=107, nombre='John Doe', tipo='-1', saldo=null}","Cuenta 107 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=118, nombre='Charlie Green', tipo='prestamo', saldo=12000}","Cuenta 118 con edad invalida: 150"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=144, nombre='Charlie Green', tipo='prestamo', saldo=7000}","Cuenta 144 con edad invalida: 150"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=134, nombre='Alice Brown', tipo='-1', saldo=null}","Cuenta 134 con saldo no positivo"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=125, nombre='Alice Brown', tipo='prestamo', saldo=null}","Cuenta 125 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=120, nombre='Charlie Green', tipo='prestamo', saldo=7000}","Cuenta 120 con edad invalida: 150"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=132, nombre='Alice Brown', tipo='ahorro', saldo=5000}","Cuenta incompleta: CuentaInteres{cuentaId=132, nombre='Alice Brown', tipo='ahorro', saldo=5000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=132, nombre='Alice Brown', tipo='ahorro', saldo=12000}","Cuenta incompleta: CuentaInteres{cuentaId=132, nombre='Alice Brown', tipo='ahorro', saldo=12000}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=124, nombre='Jane Smith', tipo='prestamo', saldo=10000}","Cuenta duplicada: CuentaInteres{cuentaId=124, nombre='Jane Smith', tipo='prestamo', saldo=10000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=143, nombre='Alice Brown', tipo='prestamo', saldo=null}","Cuenta 143 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=122, nombre='Jane Smith', tipo='-1', saldo=null}","Cuenta 122 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=104, nombre='Steve Rogers', tipo='-1', saldo=null}","Cuenta 104 con saldo no positivo"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=122, nombre='Jane Smith', tipo='hipoteca', saldo=null}","Cuenta 122 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=141, nombre='Jane Smith', tipo='prestamo', saldo=null}","Cuenta 141 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=129, nombre='Unknown', tipo='-1', saldo=null}","Cuenta 129 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=112, nombre='Diana Prince', tipo='-1', saldo=10000}","Cuenta incompleta: CuentaInteres{cuentaId=112, nombre='Diana Prince', tipo='-1', saldo=10000}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=103, nombre='Bob Johnson', tipo='prestamo', saldo=7000}","Cuenta incompleta: CuentaInteres{cuentaId=103, nombre='Bob Johnson', tipo='prestamo', saldo=7000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=142, nombre='Bob Johnson', tipo='hipoteca', saldo=null}","Cuenta 142 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=131, nombre='Steve Rogers', tipo='-1', saldo=null}","Cuenta 131 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=117, nombre='Steve Rogers', tipo='hipoteca', saldo=10000}","Cuenta incompleta: CuentaInteres{cuentaId=117, nombre='Steve Rogers', tipo='hipoteca', saldo=10000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=102, nombre='John Doe', tipo='-1', saldo=12000}","Cuenta incompleta: CuentaInteres{cuentaId=102, nombre='John Doe', tipo='-1', saldo=12000}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=111, nombre='John Doe', tipo='prestamo', saldo=12000}","Cuenta duplicada: CuentaInteres{cuentaId=111, nombre='John Doe', tipo='prestamo', saldo=12000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=126, nombre='Jane Smith', tipo='ahorro', saldo=7000}","Cuenta duplicada: CuentaInteres{cuentaId=126, nombre='Jane Smith', tipo='ahorro', saldo=7000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=137, nombre='Alice Brown', tipo='-1', saldo=null}","Cuenta 137 con saldo no positivo"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=121, nombre='Bob Johnson', tipo='prestamo', saldo=null}","Cuenta 121 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=143, nombre='Unknown', tipo='ahorro', saldo=7000}","Cuenta incompleta: CuentaInteres{cuentaId=143, nombre='Unknown', tipo='ahorro', saldo=7000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=101, nombre='Diana Prince', tipo='prestamo', saldo=12000}","Cuenta duplicada: CuentaInteres{cuentaId=101, nombre='Diana Prince', tipo='prestamo', saldo=12000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=140, nombre='Steve Rogers', tipo='prestamo', saldo=5000}","Cuenta 140 con edad invalida: 150"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=108, nombre='Diana Prince', tipo='ahorro', saldo=10000}","Cuenta duplicada: CuentaInteres{cuentaId=108, nombre='Diana Prince', tipo='ahorro', saldo=10000}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=141, nombre='Steve Rogers', tipo='-1', saldo=null}","Cuenta 141 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=143, nombre='Alice Brown', tipo='ahorro', saldo=8000}","Cuenta duplicada: CuentaInteres{cuentaId=143, nombre='Alice Brown', tipo='ahorro', saldo=8000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=147, nombre='John Doe', tipo='hipoteca', saldo=null}","Cuenta 147 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=129, nombre='Jane Smith', tipo='prestamo', saldo=10000}","Cuenta duplicada: CuentaInteres{cuentaId=129, nombre='Jane Smith', tipo='prestamo', saldo=10000}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=142, nombre='Diana Prince', tipo='prestamo', saldo=8000}","Cuenta incompleta: CuentaInteres{cuentaId=142, nombre='Diana Prince', tipo='prestamo', saldo=8000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=118, nombre='John Doe', tipo='hipoteca', saldo=12000}","Cuenta incompleta: CuentaInteres{cuentaId=118, nombre='John Doe', tipo='hipoteca', saldo=12000}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=134, nombre='Diana Prince', tipo='hipoteca', saldo=null}","Cuenta 134 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=144, nombre='John Doe', tipo='prestamo', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=144, nombre='John Doe', tipo='prestamo', saldo=null}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=115, nombre='Bob Johnson', tipo='prestamo', saldo=null}","Cuenta 115 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=104, nombre='Jane Smith', tipo='unknown', saldo=null}","Cuenta 104 con saldo no positivo"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=140, nombre='John Doe', tipo='prestamo', saldo=7000}","Cuenta duplicada: CuentaInteres{cuentaId=140, nombre='John Doe', tipo='prestamo', saldo=7000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=123, nombre='Steve Rogers', tipo='-1', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=123, nombre='Steve Rogers', tipo='-1', saldo=null}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=108, nombre='Jane Smith', tipo='ahorro', saldo=null}","Cuenta 108 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=130, nombre='Steve Rogers', tipo='-1', saldo=null}","Cuenta 130 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=122, nombre='Charlie Green', tipo='prestamo', saldo=5000}","Cuenta incompleta: CuentaInteres{cuentaId=122, nombre='Charlie Green', tipo='prestamo', saldo=5000}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=132, nombre='Unknown', tipo='-1', saldo=5000}","Cuenta incompleta: CuentaInteres{cuentaId=132, nombre='Unknown', tipo='-1', saldo=5000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=120, nombre='Jane Smith', tipo='ahorro', saldo=null}","Cuenta 120 con saldo no positivo"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=108, nombre='Charlie Green', tipo='prestamo', saldo=8000}","Cuenta incompleta: CuentaInteres{cuentaId=108, nombre='Charlie Green', tipo='prestamo', saldo=8000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=106, nombre='Diana Prince', tipo='prestamo', saldo=null}","Cuenta 106 con saldo no positivo"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=132, nombre='Bob Johnson', tipo='ahorro', saldo=5000}","Cuenta duplicada: CuentaInteres{cuentaId=132, nombre='Bob Johnson', tipo='ahorro', saldo=5000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=119, nombre='Unknown', tipo='ahorro', saldo=5000}","Cuenta incompleta: CuentaInteres{cuentaId=119, nombre='Unknown', tipo='ahorro', saldo=5000}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=104, nombre='Bob Johnson', tipo='prestamo', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=104, nombre='Bob Johnson', tipo='prestamo', saldo=null}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=134, nombre='Diana Prince', tipo='prestamo', saldo=12000}","Cuenta duplicada: CuentaInteres{cuentaId=134, nombre='Diana Prince', tipo='prestamo', saldo=12000}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=129, nombre='Bob Johnson', tipo='ahorro', saldo=7000}","Cuenta incompleta: CuentaInteres{cuentaId=129, nombre='Bob Johnson', tipo='ahorro', saldo=7000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=125, nombre='John Doe', tipo='ahorro', saldo=null}","Cuenta 125 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=125, nombre='Steve Rogers', tipo='ahorro', saldo=null}","Cuenta 125 con saldo no positivo"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=141, nombre='Alice Brown', tipo='prestamo', saldo=8000}","Cuenta duplicada: CuentaInteres{cuentaId=141, nombre='Alice Brown', tipo='prestamo', saldo=8000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=110, nombre='Jane Smith', tipo='ahorro', saldo=7000}","Cuenta duplicada: CuentaInteres{cuentaId=110, nombre='Jane Smith', tipo='ahorro', saldo=7000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=140, nombre='Diana Prince', tipo='-1', saldo=7000}","Cuenta 140 con edad invalida: 150"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=115, nombre='Alice Brown', tipo='ahorro', saldo=7000}","Cuenta incompleta: CuentaInteres{cuentaId=115, nombre='Alice Brown', tipo='ahorro', saldo=7000}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=123, nombre='Charlie Green', tipo='prestamo', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=123, nombre='Charlie Green', tipo='prestamo', saldo=null}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=103, nombre='Charlie Green', tipo='hipoteca', saldo=null}","Cuenta 103 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=138, nombre='Unknown', tipo='prestamo', saldo=8000}","Cuenta incompleta: CuentaInteres{cuentaId=138, nombre='Unknown', tipo='prestamo', saldo=8000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=109, nombre='Diana Prince', tipo='hipoteca', saldo=null}","Cuenta 109 con saldo no positivo"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=128, nombre='Diana Prince', tipo='ahorro', saldo=8000}","Cuenta duplicada: CuentaInteres{cuentaId=128, nombre='Diana Prince', tipo='ahorro', saldo=8000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=102, nombre='Jane Smith', tipo='prestamo', saldo=5000}","Cuenta incompleta: CuentaInteres{cuentaId=102, nombre='Jane Smith', tipo='prestamo', saldo=5000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=139, nombre='Jane Smith', tipo='-1', saldo=null}","Cuenta 139 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=122, nombre='Diana Prince', tipo='ahorro', saldo=8000}","Cuenta duplicada: CuentaInteres{cuentaId=122, nombre='Diana Prince', tipo='ahorro', saldo=8000}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=117, nombre='Alice Brown', tipo='hipoteca', saldo=null}","Cuenta 117 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=137, nombre='John Doe', tipo='prestamo', saldo=10000}","Cuenta 137 con edad invalida: 150"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=109, nombre='John Doe', tipo='ahorro', saldo=null}","Cuenta 109 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=136, nombre='Diana Prince', tipo='unknown', saldo=null}","Cuenta 136 con saldo no positivo"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=129, nombre='Jane Smith', tipo='-1', saldo=null}","Cuenta 129 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=140, nombre='Bob Johnson', tipo='ahorro', saldo=null}","Cuenta 140 con edad invalida: 150"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=123, nombre='John Doe', tipo='ahorro', saldo=8000}","Cuenta incompleta: CuentaInteres{cuentaId=123, nombre='John Doe', tipo='ahorro', saldo=8000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=137, nombre='Diana Prince', tipo='-1', saldo=8000}","Cuenta incompleta: CuentaInteres{cuentaId=137, nombre='Diana Prince', tipo='-1', saldo=8000}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=133, nombre='John Doe', tipo='-1', saldo=7000}","Cuenta 133 con edad invalida: 150"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=133, nombre='Steve Rogers', tipo='prestamo', saldo=10000}","Cuenta duplicada: CuentaInteres{cuentaId=133, nombre='Steve Rogers', tipo='prestamo', saldo=10000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=123, nombre='Alice Brown', tipo='-1', saldo=10000}","Cuenta incompleta: CuentaInteres{cuentaId=123, nombre='Alice Brown', tipo='-1', saldo=10000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=127, nombre='John Doe', tipo='prestamo', saldo=8000}","Cuenta 127 con edad invalida: 150"
